,loss,accuracy,val_loss,val_accuracy
33,2.201601982116699,0.19631901383399963,2.0180606842041016,0.24053451418876648
34,2.2439563274383545,0.18851087987422943,2.1125004291534424,0.1737193763256073
35,2.201796054840088,0.1818181872367859,2.049088954925537,0.2249443233013153
36,2.15795636177063,0.20468488335609436,2.0020575523376465,0.24053451418876648
37,2.1523356437683105,0.20468488335609436,1.8632450103759766,0.320712685585022
38,2.1179394721984863,0.2191857248544693,1.8501527309417725,0.2828507721424103
39,2.082789421081543,0.2152816504240036,1.7862648963928223,0.28953230381011963
40,2.0781619548797607,0.24037925899028778,1.752921223640442,0.3318485617637634
41,2.3045718669891357,0.1450083702802658,2.283445358276367,0.11135857552289963
42,2.28593373298645,0.1271611750125885,2.234009265899658,0.18040089309215546
43,2.2581980228424072,0.16397099196910858,2.1142940521240234,0.23385301232337952
44,2.190247058868408,0.199665367603302,2.271036386489868,0.09131403267383575
45,2.249967575073242,0.16731734573841095,1.9693834781646729,0.26057907938957214
46,2.0971126556396484,0.22922475636005402,1.7619189023971558,0.3697104752063751
47,2.0062291622161865,0.2660345733165741,1.7086586952209473,0.3741648197174072
48,1.9929314851760864,0.2643614113330841,1.4741259813308716,0.4699331820011139
49,2.0936944484710693,0.23145565390586853,1.7992892265319824,0.35857459902763367
50,1.9494249820709229,0.3034021258354187,1.5042226314544678,0.4454343020915985
51,1.8810077905654907,0.30284440517425537,1.3308629989624023,0.5412026643753052
52,1.9242205619812012,0.31790295243263245,1.249316692352295,0.5545657277107239
53,1.8638781309127808,0.3195761442184448,1.1922492980957031,0.5434298515319824
54,1.7865209579467773,0.3535973131656647,2.5117533206939697,0.30289533734321594
55,1.9194906949996948,0.32571110129356384,1.70883047580719,0.3986636996269226
56,1.7297580242156982,0.36698269844055176,1.01026451587677,0.6080178022384644
57,1.6443147659301758,0.39598438143730164,1.075566053390503,0.6080178022384644
58,1.9422836303710938,0.3329615294933319,2.187572479248047,0.22717149555683136
59,2.1592438220977783,0.1974344700574875,1.8548033237457275,0.3095768392086029
60,2.012373447418213,0.26324597001075745,1.321243405342102,0.5412026643753052
61,1.7579797506332397,0.36307865381240845,1.063166856765747,0.6035634875297546
62,1.6619956493377686,0.3742331266403198,0.8948644995689392,0.692650318145752
63,1.579310655593872,0.41606247425079346,0.8719474077224731,0.6681514382362366
64,1.6545639038085938,0.3931957483291626,0.7885288596153259,0.7171491980552673
65,1.5547351837158203,0.43558281660079956,1.2964619398117065,0.5679287314414978
66,1.4524853229522705,0.4634690582752228,0.6337472200393677,0.781737208366394
67,1.9497839212417603,0.37869492173194885,1.7389307022094727,0.37193763256073
68,1.9452341794967651,0.3089793622493744,1.2501674890518188,0.5968819856643677
69,1.9497634172439575,0.37479084730148315,1.416735291481018,0.5567928552627563
70,1.6748918294906616,0.41606247425079346,0.882928729057312,0.7082405090332031
71,1.5026040077209473,0.4891243577003479,0.7061488628387451,0.7461024522781372
72,1.353031039237976,0.5181260704994202,0.6019383668899536,0.795100212097168
73,1.3291347026824951,0.5153374075889587,0.6775381565093994,0.7728285193443298
74,1.25484037399292,0.5527049899101257,9.334821701049805,0.2761692702770233
75,1.440677523612976,0.5186837911605835,0.5419487953186035,0.8017817139625549
76,1.3158560991287231,0.5482431650161743,0.6479842066764832,0.7728285193443298
77,1.2334985733032227,0.5705521702766418,0.4723030924797058,0.8262805938720703
78,1.1790199279785156,0.5744562149047852,0.4795842468738556,0.8129175901412964
79,1.420926809310913,0.5041829347610474,0.6171011924743652,0.7706013321876526
80,1.1463016271591187,0.6001115441322327,0.532192587852478,0.8062360882759094
81,1.0834308862686157,0.6051310896873474,0.4076594114303589,0.8374164700508118
82,1.8734995126724243,0.350808709859848,0.5839046239852905,0.7795100212097168
83,1.4823644161224365,0.5203569531440735,0.456885427236557,0.839643657207489
84,1.6103508472442627,0.450641393661499,0.4336778223514557,0.8485523462295532
85,1.140376329421997,0.6001115441322327,0.4040141701698303,0.8775055408477783
86,1.036054253578186,0.6279977560043335,0.4401548504829407,0.8574610352516174
87,1.006953477859497,0.6469603776931763,0.3698643147945404,0.8685969114303589
88,0.997637152671814,0.6542108058929443,0.38164281845092773,0.839643657207489
89,1.035748839378357,0.6263245940208435,0.3456398546695709,0.8708240389823914
90,1.1083489656448364,0.6319018602371216,0.3351221978664398,0.8819599151611328
91,1.0205765962600708,0.6363636255264282,0.3040621280670166,0.8953229188919067
92,0.9905422329902649,0.6480758786201477,0.33465075492858887,0.8819599151611328
93,0.9197331666946411,0.6793084144592285,0.33619505167007446,0.8953229188919067
94,0.9390596747398376,0.6715002655982971,0.26880717277526855,0.9109131693840027
95,0.8545984029769897,0.7055214643478394,0.2457936704158783,0.9198217988014221
96,0.8548481464385986,0.6965978741645813,0.2577451169490814,0.9220489859580994
97,0.8665569424629211,0.6971555948257446,0.2678213119506836,0.8997772932052612
98,0.8290330171585083,0.7233686447143555,0.2568076550960541,0.9175946712493896
99,0.8535390496253967,0.6954824328422546,0.25144484639167786,0.9086859822273254
